District,Crop,Target Column,Best Parameters,MSE,R²,MAE,MAPE,RMSE
Solapur,Cotton,COTTON YIELD (Kg per ha),"{'subsample': 0.8, 'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.1}",477.7830059547758,0.9559973453670142,8.909359561922741,2.476662088398622,21.85824800744048
Solapur,Fruits and Vegetables,FRUITS AND VEGETABLES AREA (1000 ha),"{'subsample': 0.8, 'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.1}",1.1603916947584731,0.9921048473309843,0.6249298446809045,inf,1.0772147858057246
Solapur,Fertilizers,NITROGEN SHARE IN NPK (Percent),"{'subsample': 0.8, 'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.05}",0.4195095744093927,0.9857092740699503,0.27253919235606233,0.45906959230189387,0.6476955877643391
Solapur,Fertilizers,PHOSPHATE SHARE IN NPK (Percent),"{'subsample': 0.8, 'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.1}",0.009728203024181882,0.9990414392785619,0.03701734628364309,0.1225436755749591,0.09863165325686213
Solapur,Fertilizers,POTASH SHARE IN NPK (Percent),"{'subsample': 0.8, 'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.1}",1.056460818397423,0.9212858626686649,0.4527954731724511,3.3726137621689483,1.027842798484974
Solapur,Soil Nutrients,NITROGEN PER HA OF NCA (Kg per ha),"{'subsample': 0.8, 'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 5, 'learning_rate': 0.1}",1.3631138061449106,0.9984407860454185,1.0258045245365415,5.840925429109109,1.1675246490523918
Solapur,Soil Nutrients,NITROGEN PER HA OF GCA (Kg per ha),"{'subsample': 1.0, 'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.05}",4.15613654948521,0.9942624926128042,1.543197961746592,6.998261824729392,2.0386604792081515
Solapur,Soil Nutrients,PHOSPHATE PER HA OF NCA (Kg per ha),"{'subsample': 1.0, 'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.05}",0.37563243156055587,0.9990523430169962,0.34744261704621304,2.6246790842230476,0.6128885963701363
Solapur,Soil Nutrients,PHOSPHATE PER HA OF GCA (Kg per ha),"{'subsample': 1.0, 'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.05}",0.28057899924468505,0.9991325550894627,0.35054804412256685,1.2278172196032333,0.5296970825336732
Solapur,Soil Nutrients,POTASH PER HA OF NCA (Kg per ha),"{'subsample': 1.0, 'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.05}",1.9706267687131616,0.9894474314474113,0.8283507002547427,5.303478546923424,1.4037901441145544
Solapur,Soil Nutrients,POTASH PER HA OF GCA (Kg per ha),"{'subsample': 0.8, 'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.05}",1.1524735920093057,0.9923798194189548,0.7677974234626421,5.5554214242225175,1.0735332281812733
Solapur,Weather,Min Temp (Centigrate),"{'subsample': 1.0, 'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.1}",1.626489333740123e-16,0.9999999999999993,9.159379033008008e-09,4.398745041131698e-08,1.2753389093649276e-08
