District,Crop,Target Column,Best Parameters,MSE,R²,MAE,MAPE,RMSE
Satara,Minor Pulses,MINOR PULSES AREA (1000 ha),"{'svr__kernel': 'rbf', 'svr__gamma': 0.001, 'svr__epsilon': 0.001, 'svr__C': 1000}",0.8764585197023991,0.9975769630578507,0.6239692288362823,1.7005872762973322,0.9361936336583362
Satara,Minor Pulses,MINOR PULSES PRODUCTION (1000 tons),"{'svr__kernel': 'rbf', 'svr__gamma': 0.001, 'svr__epsilon': 0.2, 'svr__C': 500}",1.5703765083536303,0.9765470800406333,0.49391465140539803,1.9825877516717545,1.2531466427970952
Satara,Minor Pulses,MINOR PULSES YIELD (Kg per ha),"{'svr__kernel': 'rbf', 'svr__gamma': 0.01, 'svr__epsilon': 0.2, 'svr__C': 500}",1470.271405385617,0.6280937547262913,15.567738168506573,3.93056827896714,38.34411826324367
Satara,Groundnut,GROUNDNUT AREA (1000 ha),"{'svr__kernel': 'rbf', 'svr__gamma': 0.1, 'svr__epsilon': 0.01, 'svr__C': 1000}",0.06723063555201957,0.9988776342574787,0.16244742306636215,0.2587402220883071,0.2592887108071224
Satara,Groundnut,GROUNDNUT PRODUCTION (1000 tons),"{'svr__kernel': 'rbf', 'svr__gamma': 0.001, 'svr__epsilon': 0.1, 'svr__C': 500}",0.054915837376954185,0.999838936971044,0.20545561946981133,0.2752279635495475,0.23434128397905946
Satara,Groundnut,GROUNDNUT YIELD (Kg per ha),"{'svr__kernel': 'rbf', 'svr__gamma': 0.1, 'svr__epsilon': 0.1, 'svr__C': 100}",2351.0363607232603,0.9729358289023997,27.96226705341852,2.0913481389059987,48.48748664060925
Satara,Sesamum,SESAMUM AREA (1000 ha),"{'svr__kernel': 'rbf', 'svr__gamma': 0.1, 'svr__epsilon': 0.1, 'svr__C': 1000}",0.009209481975199817,0.9380918156111567,0.09494714514685408,inf,0.0959660459495952
Satara,Sesamum,SESAMUM PRODUCTION (1000 tons),"{'svr__kernel': 'rbf', 'svr__gamma': 'scale', 'svr__epsilon': 0.001, 'svr__C': 1000}",0.0,1.0,0.0,,0.0
Satara,Sesamum,SESAMUM YIELD (Kg per ha),"{'svr__kernel': 'rbf', 'svr__gamma': 0.01, 'svr__epsilon': 0.001, 'svr__C': 1000}",2.772045701000647,0.9999164588966821,0.783650322024339,inf,1.6649461555860139
Satara,Oilseeds,OILSEEDS AREA (1000 ha),"{'svr__kernel': 'rbf', 'svr__gamma': 0.001, 'svr__epsilon': 0.1, 'svr__C': 1000}",0.09496259766307462,0.9993026778542765,0.21210126349606123,0.3036370188503097,0.3081600195727451
Satara,Oilseeds,OILSEEDS PRODUCTION (1000 tons),"{'svr__kernel': 'rbf', 'svr__gamma': 0.001, 'svr__epsilon': 0.001, 'svr__C': 1000}",0.12182800615243253,0.9998596825622103,0.2882547899525747,0.3399297251366504,0.34903868861837156
Satara,Oilseeds,OILSEEDS YIELD (Kg per ha),"{'svr__kernel': 'rbf', 'svr__gamma': 0.1, 'svr__epsilon': 0.01, 'svr__C': 500}",56.68020041700968,0.9993526935032623,5.540593215385973,0.4727358162783169,7.528625400231418
Satara,Sugarcane,SUGARCANE AREA (1000 ha),"{'svr__kernel': 'rbf', 'svr__gamma': 0.01, 'svr__epsilon': 0.001, 'svr__C': 1000}",0.013002007997401878,0.9999513289516246,0.09644659741004476,0.29987741592270506,0.11402634782102722
Satara,Sugarcane,SUGARCANE PRODUCTION (1000 tons),"{'svr__kernel': 'rbf', 'svr__gamma': 0.01, 'svr__epsilon': 0.001, 'svr__C': 500}",49.66564388969643,0.997944408293232,4.964788468632218,2.5419328055264065,7.047385606712353
Satara,Sugarcane,SUGARCANE YIELD (Kg per ha),"{'svr__kernel': 'rbf', 'svr__gamma': 0.1, 'svr__epsilon': 0.1, 'svr__C': 1000}",4407.764767609281,0.9964376083240749,39.60948080519111,0.511096908895246,66.39099914603847
Satara,Cotton,COTTON AREA (1000 ha),"{'svr__kernel': 'rbf', 'svr__gamma': 0.01, 'svr__epsilon': 0.1, 'svr__C': 500}",0.01024209529770842,0.9983563746272909,0.0815434693081158,inf,0.10120323758511098
Satara,Cotton,COTTON PRODUCTION (1000 tons),"{'svr__kernel': 'rbf', 'svr__gamma': 0.01, 'svr__epsilon': 0.01, 'svr__C': 1000}",0.00010929981847164254,0.9998752332260843,0.009152514797504957,inf,0.010454655349251956
Satara,Cotton,COTTON YIELD (Kg per ha),"{'svr__kernel': 'rbf', 'svr__gamma': 0.1, 'svr__epsilon': 0.5, 'svr__C': 1000}",610.5382585293388,0.965800387904145,10.39318332737284,2.285884458896472,24.709072393138086
Satara,Fruits and Vegetables,FRUITS AND VEGETABLES AREA (1000 ha),"{'svr__kernel': 'rbf', 'svr__gamma': 0.01, 'svr__epsilon': 0.01, 'svr__C': 1000}",0.09249278597640398,0.9995259392111511,0.11921212271647748,inf,0.3041262665019317
Satara,Fertilizers,NITROGEN SHARE IN NPK (Percent),"{'svr__kernel': 'rbf', 'svr__gamma': 0.001, 'svr__epsilon': 0.01, 'svr__C': 500}",0.12090382562880855,0.9959021392433933,0.2193394824188653,0.36064795985376685,0.34771227419924156
